"file_valid_uri","Determines whether the URI has a valid scheme for file API operations.","file_valid_uri($uri)"
"filter_access","Checks if a user has access to a particular text format.","filter_access($format, $account = NULL)"
"filter_admin_disable","Form constructor for the text format deletion confirmation form.","filter_admin_disable($form, &$form_state, $format)"
"filter_admin_disable_submit","Form submission handler for filter_admin_disable().","filter_admin_disable_submit($form, &$form_state)"
"filter_admin_format_form","Form constructor for the text format add/edit form.","filter_admin_format_form($form, &$form_state, $format)"
"filter_admin_format_form_submit","Form submission handler for filter_admin_format_form().","filter_admin_format_form_submit($form, &$form_state)"
"filter_admin_format_form_validate","Form validation handler for filter_admin_format_form().","filter_admin_format_form_validate($form, &$form_state)"
"filter_admin_format_page","Page callback: Displays the text format add/edit form.","filter_admin_format_page($format = NULL)"
"filter_admin_format_title","Displays a text format form title.","filter_admin_format_title($format)"
"filter_admin_overview","Page callback: Form constructor for a form to list and reorder text formats.","filter_admin_overview($form)"
"filter_admin_overview_submit","Form submission handler for filter_admin_overview().","filter_admin_overview_submit($form, &$form_state)"
"filter_default_format","Returns the ID of the default text format for a particular user.","filter_default_format($account = NULL)"
"filter_dom_load","Parses an HTML snippet and returns it as a DOM object.","filter_dom_load($text)"
"filter_dom_serialize","Converts a DOM object back to an HTML snippet.","filter_dom_serialize($dom_document)"
"filter_dom_serialize_escape_cdata_element","Adds comments around the &lt;!CDATA section in a dom element.","filter_dom_serialize_escape_cdata_element($dom_document, $dom_element, $comment_start = '//', $comment_end = '')"
"filter_element_info","Implements hook_element_info().","filter_element_info()"
"filter_fallback_format","Returns the ID of the fallback text format that all users have access to.","filter_fallback_format()"
"filter_fallback_format_title","Returns the title of the fallback text format.","filter_fallback_format_title()"
"filter_filter_info","Implements hook_filter_info().","filter_filter_info()"
"filter_formats","Retrieves a list of text formats, ordered by weight.","filter_formats($account = NULL)"
"filter_formats_reset","Resets the text format caches.","filter_formats_reset()"
"filter_format_allowcache","Checks if the text in a certain text format is allowed to be cached.","filter_format_allowcache($format_id)"
"filter_format_disable","Disables a text format.","filter_format_disable($format)"
"filter_format_exists","Determines if a text format exists.","filter_format_exists($format_id)"
"filter_format_load","Loads a text format object from the database.","filter_format_load($format_id)"
"filter_format_save","Saves a text format object to the database.","filter_format_save($format)"
"filter_form_access_denied","Render API callback: Hides the field value of &#039;text_format&#039; elements.","filter_form_access_denied($element)"
"filter_get_filters","Returns a list of all filters provided by modules.","filter_get_filters()"
"filter_get_formats_by_role","Retrieves a list of text formats that are allowed for a given role.","filter_get_formats_by_role($rid)"
"filter_get_roles_by_format","Retrieves a list of roles that are allowed to use a given text format.","filter_get_roles_by_format($format)"
"filter_help","Implements hook_help().","filter_help($path, $arg)"
"filter_install","Implements hook_install().","filter_install()"
"filter_list_format","Retrieves a list of filters for a given text format.","filter_list_format($format_id)"
"filter_menu","Implements hook_menu().","filter_menu()"
"filter_modules_disabled","Implements hook_modules_disabled().","filter_modules_disabled($modules)"
"filter_modules_enabled","Implements hook_modules_enabled().","filter_modules_enabled($modules)"
"filter_permission","Implements hook_permission().","filter_permission()"
"filter_permission_name","Returns the machine-readable permission name for a provided text format.","filter_permission_name($format)"
"filter_process_format","Expands an element into a base element with text format selector attached.","filter_process_format($element)"
"filter_schema","Implements hook_schema().","filter_schema()"
"filter_test_filter_format_disable","Implements hook_filter_format_disable().","filter_test_filter_format_disable($format)"
"filter_test_filter_format_insert","Implements hook_filter_format_insert().","filter_test_filter_format_insert($format)"
"filter_test_filter_format_update","Implements hook_filter_format_update().","filter_test_filter_format_update($format)"
"filter_test_filter_info","Implements hook_filter_info().","filter_test_filter_info()"
"filter_test_replace","Implements callback_filter_process().","filter_test_replace($text, $filter, $format, $langcode, $cache, $cache_id)"
"filter_theme","Implements hook_theme().","filter_theme()"
"filter_tips_long","Page callback: Displays a page with long filter tips.","filter_tips_long()"
"filter_update_7000","Upgrade the {filter_formats} table and rename it to {filter_format}.","filter_update_7000()"
"filter_update_7001","Break out &quot;escape HTML filter&quot; option to its own filter.","filter_update_7001()"
"filter_update_7003","Upgrade the {filter} table for core filters.","filter_update_7003()"
"filter_update_7005","Integrate text formats with the user permissions system.","filter_update_7005()"
"filter_update_7008","Grant usage of all text formats to user roles having the &#039;administer filters&#039; permission.","filter_update_7008()"
"filter_update_7009","Converts fields that store serialized variables from text to blob.","filter_update_7009()"
"filter_update_7010","Change {filter_format}.format and {filter}.format into varchar.","filter_update_7010()"
"filter_update_dependencies","Implements hook_update_dependencies().","filter_update_dependencies()"
"filter_xss","Filters HTML to prevent cross-site-scripting (XSS) vulnerabilities.","filter_xss($string, $allowed_tags = array('a', 'em', 'strong', 'cite', 'blockquote', 'code', 'ul', 'ol', 'li', 'dl', 'dt', 'dd'))"
"filter_xss_admin","Applies a very permissive XSS/HTML filter for admin-only use.","filter_xss_admin($string)"
"filter_xss_bad_protocol","Processes an HTML attribute value and strips dangerous protocols from URLs.","filter_xss_bad_protocol($string, $decode = TRUE)"
"fix_gpc_magic","Fixes double-escaping caused by &quot;magic quotes&quot; in some PHP installations.","fix_gpc_magic()"
"flood_clear_event","Makes the flood control mechanism forget an event for the current visitor.","flood_clear_event($name, $identifier = NULL)"
"flood_is_allowed","Checks whether a user is allowed to proceed with the specified event.","flood_is_allowed($name, $threshold, $window = 3600, $identifier = NULL)"
"flood_register_event","Registers an event for the current visitor to the flood control mechanism.","flood_register_event($name, $window = 3600, $identifier = NULL)"
"format_date","Formats a date, using a date type or a custom date format string.","format_date($timestamp, $type = 'medium', $format = '', $timezone = NULL, $langcode = NULL)"
"format_interval","Formats a time interval with the requested granularity.","format_interval($interval, $granularity = 2, $langcode = NULL)"
"format_plural","Formats a string containing a count of items.","format_plural($count, $singular, $plural, array $args = array(), array $options = array())"
"format_rss_channel","Formats an RSS channel.","format_rss_channel($title, $link, $description, $items, $langcode = NULL, $args = array())"
"format_rss_item","Formats a single RSS item.","format_rss_item($title, $link, $description, $args = array())"
"format_size","Generates a string representation for the given byte count.","format_size($size, $langcode = NULL)"
"format_string","Formats a string for HTML display by replacing variable placeholders.","format_string($string, array $args = array())"
"format_username","Format a username.","format_username($account)"
"format_xml_elements","Formats XML elements.","format_xml_elements($array)"
"form_builder","Builds and processes all elements in the structured form array.","form_builder($form_id, &$element, &$form_state)"
"form_clear_error","Clears all errors against all form elements made by form_set_error().","form_clear_error()"
"form_error","Flags an element as having an error.","form_error(&$element, $message = '')"
"form_execute_handlers","Executes custom validation and submission handlers for a given form.","form_execute_handlers($type, &$form, &$form_state)"
"form_get_cache","Fetches a form from cache.","form_get_cache($form_build_id, &$form_state)"
"form_get_error","Returns the error message filed against the given form element.","form_get_error($element)"
"form_get_errors","Returns an associative array of all errors.","form_get_errors()"
"form_get_options","Returns the indexes of a select element&#039;s options matching a given key.","form_get_options($element, $key)"
"form_label_test_form","A form for testing form labels and required marks.","form_label_test_form()"
"form_load_include","Ensures an include file is loaded whenever the form is processed.","form_load_include(&$form_state, $type, $module, $name = NULL)"
"form_options_flatten","Allows PHP array processing of multiple select options with the same value.","form_options_flatten($array)"
"form_pre_render_conditional_form_element","Adds form element theming to an element if its title or description is set.","form_pre_render_conditional_form_element($element)"
"form_pre_render_fieldset","Adds members of this group as actual elements for rendering.","form_pre_render_fieldset($element)"
"form_process_actions","Processes a form actions container element.","form_process_actions($element, &$form_state)"
"form_process_checkbox","Sets the #checked property of a checkbox element.","form_process_checkbox($element, $form_state)"
"form_process_checkboxes","Processes a checkboxes form element.","form_process_checkboxes($element)"
"form_process_container","Processes a container element.","form_process_container($element, &$form_state)"
"form_process_date","Expands a date element into year, month, and day select elements.","form_process_date($element)"
"form_process_fieldset","Arranges fieldsets into groups.","form_process_fieldset(&$element, &$form_state)"
"form_process_machine_name","Processes a machine-readable name form element.","form_process_machine_name($element, &$form_state)"
"form_process_password_confirm","Expand a password_confirm field into two text boxes.","form_process_password_confirm($element)"
"form_process_radios","Expands a radios element into individual radio elements.","form_process_radios($element)"
"form_process_select","Processes a select list form element.","form_process_select($element)"
"form_process_tableselect","Creates checkbox or radio elements to populate a tableselect table.","form_process_tableselect($element)"
"form_process_vertical_tabs","Creates a group formatted as vertical tabs.","form_process_vertical_tabs($element, &$form_state)"
"form_process_weight","Expands a weight element into a select element.","form_process_weight($element)"
"form_select_options","Converts an array of options into HTML, for use in select list form elements.","form_select_options($element, $choices = NULL)"
"form_set_cache","Stores a form in the cache.","form_set_cache($form_build_id, $form, $form_state)"
"form_set_error","Files an error against a form element.","form_set_error($name = NULL, $message = '', $limit_validation_errors = NULL)"
"form_set_value","Changes submitted form values during form validation.","form_set_value($element, $value, &$form_state)"
"form_state_defaults","Retrieves default values for the $form_state array.","form_state_defaults()"
"form_state_keys_no_cache","Returns an array of $form_state keys that shouldn&#039;t be cached.","form_state_keys_no_cache()"
"form_state_values_clean","Removes internal Form API elements and buttons from submitted form values.","form_state_values_clean(&$form_state)"
"form_storage_test_form_continue_submit","Form submit handler to continue multi-step form.","form_storage_test_form_continue_submit($form, &$form_state)"
"form_test_alter_form","Form builder for testing hook_form_alter() and hook_form_FORM_ID_alter().","form_test_alter_form($form, &$form_state)"
"form_test_checkboxes_radios","Form constructor to test expansion of #type checkboxes and radios.","form_test_checkboxes_radios($form, &$form_state, $customize = FALSE)"
"form_test_checkboxes_zero",,"form_test_checkboxes_zero($form, &$form_state, $json = TRUE)"
"form_test_checkbox_type_juggling",,"form_test_checkbox_type_juggling($form, $form_state, $default_value, $return_value)"
"form_test_clicked_button","Form builder to test button click detection.","form_test_clicked_button($form, &$form_state)"
"form_test_clicked_button_submit","Form submit handler for the form_test_clicked_button() form.","form_test_clicked_button_submit($form, &$form_state)"
"form_test_clicked_button_validate","Form validation handler for the form_test_clicked_button() form.","form_test_clicked_button_validate($form, &$form_state)"
"form_test_double_form","Menu callback returns two instances of the same form.","form_test_double_form()"
"form_test_element_validate_name","Form element validation handler for &#039;name&#039; in form_test_validate_form().","form_test_element_validate_name(&$element, &$form_state)"
"form_test_form_alter","Implements hook_form_alter().","form_test_form_alter(&$form, &$form_state, $form_id)"
"form_test_form_form_test_alter_form_alter","Implements hook_form_FORM_ID_alter().","form_test_form_form_test_alter_form_alter(&$form, &$form_state)"
"form_test_form_form_test_state_persist_alter","Implements hook_form_FORM_ID_alter().","form_test_form_form_test_state_persist_alter(&$form, &$form_state)"
"form_test_form_rebuild_preserve_values_form","Form builder for testing preservation of values during a rebuild.","form_test_form_rebuild_preserve_values_form($form, &$form_state)"
"form_test_form_rebuild_preserve_values_form_add_more","Button submit handler for form_test_form_rebuild_preserve_values_form().","form_test_form_rebuild_preserve_values_form_add_more($form, &$form_state)"
"form_test_form_rebuild_preserve_values_form_submit","Form submit handler for form_test_form_rebuild_preserve_values_form().","form_test_form_rebuild_preserve_values_form_submit($form, &$form_state)"
"form_test_form_state_values_clean_advanced_form","Form constructor for the form_state_values_clean() test.","form_test_form_state_values_clean_advanced_form($form, &$form_state)"
"form_test_form_state_values_clean_advanced_form_submit","Form submission handler for form_test_form_state_values_clean_advanced_form().","form_test_form_state_values_clean_advanced_form_submit($form, &$form_state)"
"form_test_form_state_values_clean_form","Form builder for form_state_values_clean() test.","form_test_form_state_values_clean_form($form, &$form_state)"
"form_test_form_state_values_clean_form_submit","Form submit handler for form_state_values_clean() test form.","form_test_form_state_values_clean_form_submit($form, &$form_state)"
"form_test_form_user_register_form_alter","Implements hook_form_FORM_ID_alter() for the registration form.","form_test_form_user_register_form_alter(&$form, &$form_state)"
"form_test_html_id","Builds a simple form to test duplicate HTML IDs.","form_test_html_id($form, &$form_state)"
"form_test_limit_validation_errors_element_validate_test","Form element validation handler for the &#039;test&#039; element.","form_test_limit_validation_errors_element_validate_test(&$element, &$form_state)"
"form_test_limit_validation_errors_form","Builds a simple form with a button triggering partial validation.","form_test_limit_validation_errors_form($form, &$form_state)"
"form_test_limit_validation_errors_form_partial_submit","Form submit handler for the partial validation submit button.","form_test_limit_validation_errors_form_partial_submit($form, $form_state)"
"form_test_load_include_custom","Menu callback for testing custom form includes.","form_test_load_include_custom($form, &$form_state)"
"form_test_load_include_menu","Form constructor for testing FAPI file inclusion of the file specified in
hook_menu().","form_test_load_include_menu($form, &$form_state)"
"form_test_load_include_menu_ajax","Ajax callback for the file inclusion via menu test.","form_test_load_include_menu_ajax($form)"
"form_test_load_include_submit","Submit callback for the form API file inclusion test forms.","form_test_load_include_submit($form, $form_state)"
"form_test_menu","Implements hook_menu().","form_test_menu()"
"form_test_programmatic_form","Form builder to test programmatic form submissions.","form_test_programmatic_form($form, &$form_state)"
"form_test_programmatic_form_submit","Form submit handler for programmatic form submissions.","form_test_programmatic_form_submit($form, &$form_state)"
"form_test_programmatic_form_validate","Form validation handler for programmatic form submissions.","form_test_programmatic_form_validate($form, &$form_state)"
"form_test_redirect","Form builder to detect form redirect.","form_test_redirect($form, &$form_state)"
"form_test_redirect_submit","Form submit handler to test different redirect behaviours.","form_test_redirect_submit(&$form, &$form_state)"
"form_test_select","Builds a form to test #type &#039;select&#039; validation.","form_test_select($form, &$form_state)"
"form_test_select_submit","Form submit handler for form_test_select().","form_test_select_submit($form, &$form_state)"
"form_test_state_persist","Form constructor for testing form state persistence.","form_test_state_persist($form, &$form_state)"
"form_test_state_persist_submit","Submit handler.","form_test_state_persist_submit($form, &$form_state)"
"form_test_storage_element_validate_value_cached","Form element validation handler for &#039;value&#039; element in form_test_storage_form().","form_test_storage_element_validate_value_cached($element, &$form_state)"
"form_test_storage_form","A multistep form for testing the form storage.","form_test_storage_form($form, &$form_state)"
"form_test_storage_form_submit","Form submit handler to finish multi-step form.","form_test_storage_form_submit($form, &$form_state)"
"form_test_storage_legacy_handler","Emulate legacy AHAH-style ajax callback.","form_test_storage_legacy_handler($form_build_id)"
"form_test_storage_page_cache_form","A simple form for testing form storage when page caching is enabled.","form_test_storage_page_cache_form($form, &$form_state)"
"form_test_storage_page_cache_old_build_id","Form element #after_build callback: output the old form build-id.","form_test_storage_page_cache_old_build_id($form)"
"form_test_storage_page_cache_rebuild","Form submit callback: Rebuild the form and continue.","form_test_storage_page_cache_rebuild($form, &$form_state)"
"form_test_two_instances","Menu callback that returns two instances of the node form.","form_test_two_instances()"
"form_test_user_register_form_rebuild","Submit callback that just lets the form rebuild.","form_test_user_register_form_rebuild($form, &$form_state)"
"form_test_validate_form","Form builder for testing drupal_validate_form().","form_test_validate_form($form, &$form_state)"
"form_test_validate_form_validate","Form validation handler for form_test_validate_form().","form_test_validate_form_validate(&$form, &$form_state)"
"form_test_validate_required_form","Form constructor to test the #required property.","form_test_validate_required_form($form, &$form_state)"
"form_test_validate_required_form_no_title","Form constructor to test the #required property without #title.","form_test_validate_required_form_no_title($form, &$form_state)"
"form_test_validate_required_form_no_title_submit","Form submission handler for form_test_validate_required_form_no_title().","form_test_validate_required_form_no_title_submit($form, &$form_state)"
"form_test_validate_required_form_submit","Form submission handler for form_test_validate_required_form().","form_test_validate_required_form_submit($form, &$form_state)"
"form_test_wrapper_callback","Menu callback; Invokes a form builder function with a wrapper callback.","form_test_wrapper_callback($form_id)"
"form_test_wrapper_callback_form","Form builder for form wrapper callback test.","form_test_wrapper_callback_form($form, &$form_state)"
"form_test_wrapper_callback_wrapper","Form wrapper for form_test_wrapper_callback_form().","form_test_wrapper_callback_wrapper($form, &$form_state)"
"form_type_checkboxes_value","Determines the value for a checkboxes form element.","form_type_checkboxes_value($element, $input = FALSE)"
"form_type_checkbox_value","Determines the value for a checkbox form element.","form_type_checkbox_value($element, $input = FALSE)"
"form_type_image_button_value","Determines the value for an image button form element.","form_type_image_button_value($form, $input, $form_state)"
"form_type_password_confirm_value","Determines the value for a password_confirm form element.","form_type_password_confirm_value($element, $input = FALSE)"
"form_type_radios_value","Form value callback: Determines the value for a #type radios form element.","form_type_radios_value(&$element, $input = FALSE)"
"form_type_select_value","Determines the value for a select form element.","form_type_select_value($element, $input = FALSE)"
"form_type_tableselect_value","Determines the value for a tableselect form element.","form_type_tableselect_value($element, $input = FALSE)"
"form_type_textarea_value","Determines the value for a textarea form element.","form_type_textarea_value($element, $input = FALSE)"
"form_type_textfield_value","Determines the value for a textfield form element.","form_type_textfield_value($element, $input = FALSE)"
"form_type_token_value","Determines the value for form&#039;s token value.","form_type_token_value($element, $input = FALSE)"
"form_validate_machine_name","Form element validation handler for machine_name elements.","form_validate_machine_name(&$element, &$form_state)"
"forum_admin_settings","Form constructor for the forum settings page.","forum_admin_settings($form)"
"forum_block_configure","Implements hook_block_configure().","forum_block_configure($delta = '')"
"forum_block_info","Implements hook_block_info().","forum_block_info()"
"forum_block_save","Implements hook_block_save().","forum_block_save($delta = '', $edit = array())"
"forum_block_view","Implements hook_block_view().","forum_block_view($delta = '')"
"forum_block_view_pre_render","Render API callback: Lists nodes based on the element&#039;s #query property.","forum_block_view_pre_render($elements)"
"forum_comment_delete","Implements hook_comment_delete().","forum_comment_delete($comment)"
"forum_comment_publish","Implements hook_comment_publish().","forum_comment_publish($comment)"
"forum_comment_unpublish","Implements hook_comment_unpublish().","forum_comment_unpublish($comment)"
"forum_comment_update","Implements hook_comment_update().","forum_comment_update($comment)"
"forum_confirm_delete","Form constructor for confirming deletion of a forum taxonomy term.","forum_confirm_delete($form, &$form_state, $tid)"
"forum_confirm_delete_submit","Form submission handler for forum_confirm_delete().","forum_confirm_delete_submit($form, &$form_state)"
"forum_enable","Implements hook_enable().","forum_enable()"
"forum_entity_info_alter","Implements hook_entity_info_alter().","forum_entity_info_alter(&$info)"
"forum_field_storage_pre_insert","Implements hook_field_storage_pre_insert().","forum_field_storage_pre_insert($entity_type, $entity, &$skip_fields)"
"forum_field_storage_pre_update","Implements hook_field_storage_pre_update().","forum_field_storage_pre_update($entity_type, $entity, &$skip_fields)"
"forum_form","Implements hook_form().","forum_form($node, $form_state)"
"forum_form_container","Form constructor for adding and editing forum containers.","forum_form_container($form, &$form_state, $edit = array())"
"forum_form_forum","Form constructor for adding and editing a forum.","forum_form_forum($form, &$form_state, $edit = array())"
"forum_form_main","Page callback: Returns a form for creating a new forum or container.","forum_form_main($type, $edit = array())"
"forum_form_node_form_alter","Implements hook_form_BASE_FORM_ID_alter() for node_form().","forum_form_node_form_alter(&$form, &$form_state, $form_id)"
"forum_form_submit","Form submission handler for forum_form_forum() and forum_form_container().","forum_form_submit($form, &$form_state)"
"forum_form_taxonomy_form_term_alter","Implements hook_form_FORM_ID_alter() for taxonomy_form_term().","forum_form_taxonomy_form_term_alter(&$form, &$form_state, $form_id)"
"forum_form_taxonomy_form_vocabulary_alter","Implements hook_form_FORM_ID_alter() for taxonomy_form_vocabulary().","forum_form_taxonomy_form_vocabulary_alter(&$form, &$form_state, $form_id)"
"forum_forum_load","Returns a tree of all forums for a given taxonomy term ID.","forum_forum_load($tid = NULL)"
"forum_get_topics","Gets all the topics in a forum.","forum_get_topics($tid, $sortby, $forum_per_page)"
"forum_help","Implements hook_help().","forum_help($path, $arg)"
"forum_install","Implements hook_install().","forum_install()"
"forum_menu","Implements hook_menu().","forum_menu()"
"forum_menu_local_tasks_alter","Implements hook_menu_local_tasks_alter().","forum_menu_local_tasks_alter(&$data, $router_item, $root_path)"
"forum_node_delete","Implements hook_node_delete().","forum_node_delete($node)"
"forum_node_info","Implements hook_node_info().","forum_node_info()"
"forum_node_insert","Implements hook_node_insert().","forum_node_insert($node)"
"forum_node_load","Implements hook_node_load().","forum_node_load($nodes)"
"forum_node_presave","Implements hook_node_presave().","forum_node_presave($node)"
"forum_node_update","Implements hook_node_update().","forum_node_update($node)"
"forum_node_validate","Implements hook_node_validate().","forum_node_validate($node, $form)"
"forum_node_view","Implements hook_node_view().","forum_node_view($node, $view_mode)"
"forum_overview","Form constructor for the forum overview form.","forum_overview($form, &$form_state)"
"forum_page","Page callback: Prints a forum listing.","forum_page($forum_term = NULL)"
"forum_permission","Implements hook_permission().","forum_permission()"
"forum_rdf_mapping","Implements hook_rdf_mapping().","forum_rdf_mapping()"
"forum_schema","Implements hook_schema().","forum_schema()"
"forum_taxonomy_term_delete","Implements hook_taxonomy_term_delete().","forum_taxonomy_term_delete($term)"
"forum_theme","Implements hook_theme().","forum_theme()"
"forum_uninstall","Implements hook_uninstall().","forum_uninstall()"
"forum_update_7000","Add new index to forum table.","forum_update_7000()"
"forum_update_7001","Create new {forum_index} table.","forum_update_7001()"
"forum_update_7002","Add new index to forum_index table.","forum_update_7002()"
"forum_update_7003","Rename field to &#039;taxonomy_forums&#039;.","forum_update_7003()"
"forum_update_7011","Update {forum_index} so that only published nodes are indexed.","forum_update_7011()"
"forum_update_7012","Add &#039;created&#039; and &#039;last_comment_timestamp&#039; indexes.","forum_update_7012()"
"forum_update_dependencies","Implements hook_update_dependencies().","forum_update_dependencies()"
"forum_uri","Implements callback_entity_info_uri().","forum_uri($forum)"
"garland_breadcrumb","Override of theme_breadcrumb().","garland_breadcrumb($variables)"
"garland_form_system_theme_settings_alter","Implements hook_form_FORM_ID_alter().","garland_form_system_theme_settings_alter(&$form, &$form_state)"
"garland_preprocess_block","Override or insert variables into the block template.","garland_preprocess_block(&$vars)"
"garland_preprocess_comment","Override or insert variables into the comment template.","garland_preprocess_comment(&$vars)"
"garland_preprocess_html","Override or insert variables into the html template.","garland_preprocess_html(&$vars)"
"garland_preprocess_maintenance_page","Override or insert variables into the maintenance page template.","garland_preprocess_maintenance_page(&$vars)"
"garland_preprocess_node","Override or insert variables into the node template.","garland_preprocess_node(&$vars)"
"garland_preprocess_page","Override or insert variables into the page template.","garland_preprocess_page(&$vars)"
"garland_preprocess_region","Override or insert variables into the region template.","garland_preprocess_region(&$vars)"
"garland_process_html","Override or insert variables into the html template.","garland_process_html(&$vars)"
"garland_process_page","Override or insert variables into the page template.","garland_process_page(&$vars)"
"get_t","Returns the name of the proper localization function.","get_t()"
"help_help","Implements hook_help().","help_help($path, $arg)"
"help_links_as_list","Provides a formatted list of available help topics.","help_links_as_list()"
"help_main","Menu callback; prints a page listing a glossary of Drupal terminology.","help_main()"
"help_menu","Implements hook_menu().","help_menu()"
"help_page","Menu callback; prints a page listing general help for a module.","help_page($name)"
"hide","Hides an element from later rendering.","hide(&$element)"
"hook_actions_delete","Executes code after an action is deleted.","hook_actions_delete($aid)"
"hook_action_info","Declares information about actions.","hook_action_info()"
"hook_action_info_alter","Alters the actions declared by another module.","hook_action_info_alter(&$actions)"
"hook_admin_paths","Define administrative paths.","hook_admin_paths()"
"hook_admin_paths_alter","Redefine administrative paths defined by other modules.","hook_admin_paths_alter(&$paths)"
"hook_aggregator_fetch","Create an alternative fetcher for aggregator.module.","hook_aggregator_fetch($feed)"
"hook_aggregator_fetch_info","Specify the title and short description of your fetcher.","hook_aggregator_fetch_info()"
"hook_aggregator_parse","Create an alternative parser for aggregator module.","hook_aggregator_parse($feed)"
"hook_aggregator_parse_info","Specify the title and short description of your parser.","hook_aggregator_parse_info()"
"hook_aggregator_process","Create a processor for aggregator.module.","hook_aggregator_process($feed)"
"hook_aggregator_process_info","Specify the title and short description of your processor.","hook_aggregator_process_info()"
"hook_aggregator_remove","Remove stored feed data.","hook_aggregator_remove($feed)"
"hook_ajax_render_alter","Alter the commands that are sent to the user through the Ajax framework.","hook_ajax_render_alter(&$commands)"
"hook_archiver_info","Declare archivers to the system.","hook_archiver_info()"
"hook_archiver_info_alter","Alter archiver information declared by other modules.","hook_archiver_info_alter(&$info)"
"hook_batch_alter","Alter batch information before a batch is processed.","hook_batch_alter(&$batch)"
"hook_block_configure","Define a configuration form for a block.","hook_block_configure($delta = '')"
"hook_block_info","Define all blocks provided by the module.","hook_block_info()"
"hook_block_info_alter","Change block definition before saving to the database.","hook_block_info_alter(&$blocks, $theme, $code_blocks)"
"hook_block_list_alter","Act on blocks prior to rendering.","hook_block_list_alter(&$blocks)"
"hook_block_save","Save the configuration options from hook_block_configure().","hook_block_save($delta = '', $edit = array())"
"hook_block_view","Return a rendered or renderable view of a block.","hook_block_view($delta = '')"
"hook_block_view_alter","Perform alterations to the content of a block.","hook_block_view_alter(&$data, $block)"
"hook_block_view_MODULE_DELTA_alter","Perform alterations to a specific block.","hook_block_view_MODULE_DELTA_alter(&$data, $block)"
"hook_boot","Perform setup tasks for all page requests.","hook_boot()"
"hook_comment_delete","The comment is being deleted by the moderator.","hook_comment_delete($comment)"
"hook_comment_insert","The comment is being inserted.","hook_comment_insert($comment)"
"hook_comment_load","Comments are being loaded from the database.","hook_comment_load($comments)"
"hook_comment_presave","The comment passed validation and is about to be saved.","hook_comment_presave($comment)"
"hook_comment_publish","The comment is being published by the moderator.","hook_comment_publish($comment)"
"hook_comment_unpublish","The comment is being unpublished by the moderator.","hook_comment_unpublish($comment)"
"hook_comment_update","The comment is being updated.","hook_comment_update($comment)"
"hook_comment_view","The comment is being viewed. This hook can be used to add additional data to the comment before theming.","hook_comment_view($comment, $view_mode, $langcode)"
"hook_comment_view_alter","The comment was built; the module may modify the structured content.","hook_comment_view_alter(&$build)"
"hook_contextual_links_view_alter","Alter a contextual links element before it is rendered.","hook_contextual_links_view_alter(&$element, $items)"
"hook_countries_alter","Alter the default country list.","hook_countries_alter(&$countries)"
"hook_cron","Perform periodic actions.","hook_cron()"
"hook_cron_queue_info","Declare queues holding items that need to be run periodically.","hook_cron_queue_info()"
"hook_cron_queue_info_alter","Alter cron queue information before cron runs.","hook_cron_queue_info_alter(&$queues)"
"hook_css_alter","Alter CSS files before they are output on the page.","hook_css_alter(&$css)"
"hook_custom_theme","Return the machine-readable name of the theme to use for the current page.","hook_custom_theme()"
"hook_dashboard_regions","Add regions to the dashboard.","hook_dashboard_regions()"
"hook_dashboard_regions_alter","Alter dashboard regions provided by modules.","hook_dashboard_regions_alter(&$regions)"
"hook_date_formats","Define additional date formats.","hook_date_formats()"
"hook_date_formats_alter","Alter date formats declared by another module.","hook_date_formats_alter(&$formats)"
"hook_date_format_types","Define additional date types.","hook_date_format_types()"
"hook_date_format_types_alter","Modify existing date types.","hook_date_format_types_alter(&$types)"
"hook_delete","Respond to node deletion.","hook_delete($node)"
"hook_disable","Perform necessary actions before module is disabled.","hook_disable()"
"hook_drupal_goto_alter","Change the page the user is sent to by drupal_goto().","hook_drupal_goto_alter(&$path, &$options, &$http_response_code)"
"hook_element_info","Allows modules to declare their own Form API element types and specify their
default values.","hook_element_info()"
"hook_element_info_alter","Alter the element type information returned from modules.","hook_element_info_alter(&$type)"
"hook_enable","Perform necessary actions after module is enabled.","hook_enable()"
"hook_entity_delete","Act on entities when deleted.","hook_entity_delete($entity, $type)"
"hook_entity_info","Inform the base system and the Field API about one or more entity types.","hook_entity_info()"
"hook_entity_info_alter","Alter the entity info.","hook_entity_info_alter(&$entity_info)"
"hook_entity_insert","Act on entities when inserted.","hook_entity_insert($entity, $type)"
"hook_entity_load","Act on entities when loaded.","hook_entity_load($entities, $type)"
"hook_entity_prepare_view","Act on entities as they are being prepared for view.","hook_entity_prepare_view($entities, $type, $langcode)"
"hook_entity_presave","Act on an entity before it is about to be created or updated.","hook_entity_presave($entity, $type)"
"hook_entity_query_alter","Alter or execute an EntityFieldQuery.","hook_entity_query_alter($query)"
"hook_entity_update","Act on entities when updated.","hook_entity_update($entity, $type)"
"hook_entity_view","Act on entities being assembled before rendering.","hook_entity_view($entity, $type, $view_mode, $langcode)"
"hook_entity_view_alter","Alter the results of ENTITY_view().","hook_entity_view_alter(&$build, $type)"
"hook_entity_view_mode_alter","Change the view mode of an entity that is being displayed.","hook_entity_view_mode_alter(&$view_mode, $context)"
"hook_exit","Perform cleanup tasks.","hook_exit($destination = NULL)"
"hook_field_access","Determine whether the user has access to a given field.","hook_field_access($op, $field, $entity_type, $entity, $account)"
